Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,genre_list,Year_norm,Duration_norm,Rating_norm,Votes_log,actors_list,director_list,apriori_items
Love Birds,1997,160,Romance,5.1,126,P. Vasu,Apache Indian,Prabhu Deva,Aachi Manorama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.7333333333333333,0.4984423676012461,0.51,4.844187086458591,"['Apache Indian', 'Prabhu Deva', 'Aachi Manorama']",['P. Vasu'],"['Romance', 'Apache Indian', 'Prabhu Deva', 'Aachi Manorama', 'P. Vasu']"
Love Breakups Zindagi,2011,156,"Comedy, Drama, Romance",5.8,1006,Sahil Sangha,Zayed Khan,Dia Mirza,Cyrus Sahukar,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Drama', 'Romance']",0.8888888888888888,0.48598130841121495,0.58,6.914730892718563,"['Zayed Khan', 'Dia Mirza', 'Cyrus Sahukar']",['Sahil Sangha'],"['Comedy', 'Drama', 'Romance', 'Zayed Khan', 'Dia Mirza', 'Cyrus Sahukar', 'Sahil Sangha']"
Love Exchange,2015,122,Romance,5.2,47,Raj Shetty,Mohit Madaan,Jyoti Sharma,Manoj Pahwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.9333333333333333,0.38006230529595014,0.52,3.871201010907891,"['Mohit Madaan', 'Jyoti Sharma', 'Manoj Pahwa']",['Raj Shetty'],"['Romance', 'Mohit Madaan', 'Jyoti Sharma', 'Manoj Pahwa', 'Raj Shetty']"
Love Express,2011,141,"Comedy, Drama",5.3,117,Sunny Bhambhani,Sahil Mehta,Mannat Ravi,Vikas Katyal,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",0.8888888888888888,0.4392523364485981,0.53,4.770684624465665,"['Sahil Mehta', 'Mannat Ravi', 'Vikas Katyal']",['Sunny Bhambhani'],"['Comedy', 'Drama', 'Sahil Mehta', 'Mannat Ravi', 'Vikas Katyal', 'Sunny Bhambhani']"
Love Game,2009,107,Romance,6.0,10,Abhinay Deo,Divya Dutta,Kalpana Pandit,Jesse Randhawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.8666666666666667,0.3333333333333333,0.6,2.3978952727983707,"['Divya Dutta', 'Kalpana Pandit', 'Jesse Randhawa']",['Abhinay Deo'],"['Romance', 'Divya Dutta', 'Kalpana Pandit', 'Jesse Randhawa', 'Abhinay Deo']"
Love Games,2016,114,"Crime, Thriller",4.3,873,Vikram Bhatt,Patralekhaa Paul,Tara-Alisha Berry,Gaurav Arora,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']",0.9444444444444444,0.35514018691588783,0.43,6.773080375655535,"['Patralekhaa Paul', 'Tara-Alisha Berry', 'Gaurav Arora']",['Vikram Bhatt'],"['Crime', 'Thriller', 'Patralekhaa Paul', 'Tara-Alisha Berry', 'Gaurav Arora', 'Vikram Bhatt']"
Love in India,2009,91,"Documentary, Drama",6.5,246,Qaushiq Mukherjee,Diveyaa Dwivedi,Divyaa Dwivedi,Ranajit Mohanty,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Documentary', 'Drama']",0.8666666666666667,0.2834890965732087,0.65,5.5093883366279774,"['Diveyaa Dwivedi', 'Divyaa Dwivedi', 'Ranajit Mohanty']",['Qaushiq Mukherjee'],"['Documentary', 'Drama', 'Diveyaa Dwivedi', 'Divyaa Dwivedi', 'Ranajit Mohanty', 'Qaushiq Mukherjee']"
Love in Japan,2006,136,"Action, Comedy, Crime",3.1,15,Akram Shaikh,Ketki Dave,Shakti Kapoor,Bobby Khan,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy', 'Crime']",0.8333333333333334,0.4236760124610592,0.31,2.772588722239781,"['Ketki Dave', 'Shakti Kapoor', 'Bobby Khan']",['Akram Shaikh'],"['Action', 'Comedy', 'Crime', 'Ketki Dave', 'Shakti Kapoor', 'Bobby Khan', 'Akram Shaikh']"
Love in Nepal,2004,143,"Drama, Mystery, Romance",3.6,120,Rajat Mukherjee,Sonu Nigam,Flora Saini,Jharana Bajracharya,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Drama', 'Mystery', 'Romance']",0.8111111111111111,0.4454828660436137,0.36,4.795790545596741,"['Sonu Nigam', 'Flora Saini', 'Jharana Bajracharya']",['Rajat Mukherjee'],"['Drama', 'Mystery', 'Romance', 'Sonu Nigam', 'Flora Saini', 'Jharana Bajracharya', 'Rajat Mukherjee']"
Love in Tokyo,1966,164,"Romance, Comedy, Drama",6.8,154,Pramod Chakravorty,Joy Mukherjee,Asha Parekh,Mehmood,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Romance', 'Comedy', 'Drama']",0.3888888888888889,0.5109034267912772,0.6799999999999999,5.043425116919247,"['Joy Mukherjee', 'Asha Parekh', 'Mehmood']",['Pramod Chakravorty'],"['Romance', 'Comedy', 'Drama', 'Joy Mukherjee', 'Asha Parekh', 'Mehmood', 'Pramod Chakravorty']"
Love Ke Chakkar Mein,2006,126,Comedy,4.2,40,B.H. Tharun Kumar,Rishi Kapoor,Akshat Bhatia,Namitha,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.8333333333333334,0.3925233644859813,0.42000000000000004,3.713572066704308,"['Rishi Kapoor', 'Akshat Bhatia', 'Namitha']",['B.H. Tharun Kumar'],"['Comedy', 'Rishi Kapoor', 'Akshat Bhatia', 'Namitha', 'B.H. Tharun Kumar']"
Love Ke Funday,2016,132,Comedy,6.6,13,Indervesh Yogee,Nivedita Chandel,Pooja Banerjee,Shaleen Bhanot,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.9444444444444444,0.411214953271028,0.6599999999999999,2.6390573296152584,"['Nivedita Chandel', 'Pooja Banerjee', 'Shaleen Bhanot']",['Indervesh Yogee'],"['Comedy', 'Nivedita Chandel', 'Pooja Banerjee', 'Shaleen Bhanot', 'Indervesh Yogee']"
Love Ke Liye Kuch Bhi Karega,2001,131,"Comedy, Crime, Romance",6.0,1567,Eeshwar Nivas,Saif Ali Khan,Fardeen Khan,Aftab Shivdasani,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Crime', 'Romance']",0.7777777777777778,0.40809968847352024,0.6,7.357556200910353,"['Saif Ali Khan', 'Fardeen Khan', 'Aftab Shivdasani']",['Eeshwar Nivas'],"['Comedy', 'Crime', 'Romance', 'Saif Ali Khan', 'Fardeen Khan', 'Aftab Shivdasani', 'Eeshwar Nivas']"
Love Khichdi,2009,130,"Comedy, Drama, Romance",5.7,304,Srinivas Bhashyam,Randeep Hooda,Rituparna Sengupta,Sada,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Drama', 'Romance']",0.8666666666666667,0.40498442367601245,0.5700000000000001,5.720311776607412,"['Randeep Hooda', 'Rituparna Sengupta', 'Sada']",['Srinivas Bhashyam'],"['Comedy', 'Drama', 'Romance', 'Randeep Hooda', 'Rituparna Sengupta', 'Sada', 'Srinivas Bhashyam']"
Love Love Love,1989,146,"Drama, Romance",5.5,867,Babbar Subhash,Aamir Khan,Juhi Chawla,Gulshan Grover,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.6444444444444445,0.45482866043613707,0.55,6.7661917146603505,"['Aamir Khan', 'Juhi Chawla', 'Gulshan Grover']",['Babbar Subhash'],"['Drama', 'Romance', 'Aamir Khan', 'Juhi Chawla', 'Gulshan Grover', 'Babbar Subhash']"
Love Marriage,1959,157,Romance,7.6,60,Subodh Mukherji,Dev Anand,Mala Sinha,Abhi Bhattacharya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.3111111111111111,0.48909657320872274,0.76,4.110873864173311,"['Dev Anand', 'Mala Sinha', 'Abhi Bhattacharya']",['Subodh Mukherji'],"['Romance', 'Dev Anand', 'Mala Sinha', 'Abhi Bhattacharya', 'Subodh Mukherji']"
Love Per Square Foot,2018,133,"Comedy, Romance",7.2,7588,Anand Tiwari,Vicky Kaushal,Angira Dhar,Alankrita Sahai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9666666666666667,0.4143302180685358,0.72,8.934455109403913,"['Vicky Kaushal', 'Angira Dhar', 'Alankrita Sahai']",['Anand Tiwari'],"['Comedy', 'Romance', 'Vicky Kaushal', 'Angira Dhar', 'Alankrita Sahai', 'Anand Tiwari']"
Love Qubool Hai,2020,94,"Drama, Romance",10.0,5,Saif Ali Sayeed,Ahaan Jha,Mahesh Narayan,Rajasree Rajakumari,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.9888888888888889,0.29283489096573206,1.0,1.791759469228055,"['Ahaan Jha', 'Mahesh Narayan', 'Rajasree Rajakumari']",['Saif Ali Sayeed'],"['Drama', 'Romance', 'Ahaan Jha', 'Mahesh Narayan', 'Rajasree Rajakumari', 'Saif Ali Sayeed']"
Love Shagun,2016,120,"Comedy, Romance",4.4,104,Saandesh Nayak,Anuj Sachdeva,Nidhi Subbaiah,Manit Joura,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9444444444444444,0.37383177570093457,0.44000000000000006,4.653960350157523,"['Anuj Sachdeva', 'Nidhi Subbaiah', 'Manit Joura']",['Saandesh Nayak'],"['Comedy', 'Romance', 'Anuj Sachdeva', 'Nidhi Subbaiah', 'Manit Joura', 'Saandesh Nayak']"
Love Sonia,2018,122,Drama,7.4,1570,Tabrez Noorani,Abhishek Bharate,Riya Sisodiya,Mrunal Thakur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9666666666666667,0.38006230529595014,0.74,7.359467638255621,"['Abhishek Bharate', 'Riya Sisodiya', 'Mrunal Thakur']",['Tabrez Noorani'],"['Drama', 'Abhishek Bharate', 'Riya Sisodiya', 'Mrunal Thakur', 'Tabrez Noorani']"
Love Sorries,2021,101,"Comedy, Drama, Romance",9.3,79,Gautam Joshi,Prashant Chaubey,Puneet Chouksey,Amitabh Gupta,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Drama', 'Romance']",1.0,0.3146417445482866,0.93,4.382026634673881,"['Prashant Chaubey', 'Puneet Chouksey', 'Amitabh Gupta']",['Gautam Joshi'],"['Comedy', 'Drama', 'Romance', 'Prashant Chaubey', 'Puneet Chouksey', 'Amitabh Gupta', 'Gautam Joshi']"
Love Story,1981,161,"Drama, Musical, Romance",6.5,377,Rajendra Kumar,Rahul Rawail,Kumar Gaurav,Vijayata Pandit,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Drama', 'Musical', 'Romance']",0.5555555555555556,0.5015576323987538,0.65,5.934894195619588,"['Rahul Rawail', 'Kumar Gaurav', 'Vijayata Pandit']",['Rajendra Kumar'],"['Drama', 'Musical', 'Romance', 'Rahul Rawail', 'Kumar Gaurav', 'Vijayata Pandit', 'Rajendra Kumar']"
Love Story 2050,2008,180,"Action, Adventure, Drama",2.6,2334,Harry Baweja,Harman Baweja,Priyanka Chopra Jonas,Boman Irani,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']",0.8555555555555555,0.5607476635514018,0.26,7.755767170102998,"['Harman Baweja', 'Priyanka Chopra Jonas', 'Boman Irani']",['Harry Baweja'],"['Action', 'Adventure', 'Drama', 'Harman Baweja', 'Priyanka Chopra Jonas', 'Boman Irani', 'Harry Baweja']"
Love Trainning,2018,129,Comedy,5.8,12,Hemanth Kumar,Shakti Kapoor,Akhilendra Mishra,Usha Nadkarni,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.9666666666666667,0.40186915887850466,0.58,2.5649493574615367,"['Shakti Kapoor', 'Akhilendra Mishra', 'Usha Nadkarni']",['Hemanth Kumar'],"['Comedy', 'Shakti Kapoor', 'Akhilendra Mishra', 'Usha Nadkarni', 'Hemanth Kumar']"
Love U... Mr. Kalakaar!,2011,152,"Drama, Romance",5.3,426,S. Manasvi,Tusshar Kapoor,Amrita Rao,Ram Kapoor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.8888888888888888,0.4735202492211838,0.53,6.056784013228625,"['Tusshar Kapoor', 'Amrita Rao', 'Ram Kapoor']",['S. Manasvi'],"['Drama', 'Romance', 'Tusshar Kapoor', 'Amrita Rao', 'Ram Kapoor', 'S. Manasvi']"
Love Will Take Over,2018,140,"Comedy, Drama, Music",3.0,2092,Abhiraj Minawala,Sammy Jonas Heaney,Aayush Sharma,Warina Hussain,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama', 'Music']",0.9666666666666667,0.43613707165109034,0.3,7.646353722445999,"['Sammy Jonas Heaney', 'Aayush Sharma', 'Warina Hussain']",['Abhiraj Minawala'],"['Comedy', 'Drama', 'Music', 'Sammy Jonas Heaney', 'Aayush Sharma', 'Warina Hussain', 'Abhiraj Minawala']"
Love You to Death,2012,102,"Comedy, Thriller",5.3,7,Rafeeq Ellias,Sohrab Ardeshir,Abhro Banerjee,Kallol Banerjee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Comedy', 'Thriller']",0.9,0.3177570093457944,0.53,2.0794415416798357,"['Sohrab Ardeshir', 'Abhro Banerjee', 'Kallol Banerjee']",['Rafeeq Ellias'],"['Comedy', 'Thriller', 'Sohrab Ardeshir', 'Abhro Banerjee', 'Kallol Banerjee', 'Rafeeq Ellias']"
Lovefucked,2018,106,"Drama, Romance",6.0,365,Aadish Keluskar,Himanshu Kohli,Rohit Kokate,Khushboo Upadhyay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.9666666666666667,0.3302180685358255,0.6,5.902633333401366,"['Himanshu Kohli', 'Rohit Kokate', 'Khushboo Upadhyay']",['Aadish Keluskar'],"['Drama', 'Romance', 'Himanshu Kohli', 'Rohit Kokate', 'Khushboo Upadhyay', 'Aadish Keluskar']"
LoveShhuda,2016,133,"Comedy, Romance",4.5,552,Vaibhav Misra,Girish Taurani,Navneet Kaur Dhillon,Tisca Chopra,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9444444444444444,0.4143302180685358,0.45,6.315358001522335,"['Girish Taurani', 'Navneet Kaur Dhillon', 'Tisca Chopra']",['Vaibhav Misra'],"['Comedy', 'Romance', 'Girish Taurani', 'Navneet Kaur Dhillon', 'Tisca Chopra', 'Vaibhav Misra']"
"Lovesongs: Yesterday, Today & Tomorrow",2008,91,Drama,5.1,42,Jayabrato Chatterjee,Jaya Bachchan,Om Puri,Mallika Sarabhai,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.8555555555555555,0.2834890965732087,0.51,3.7612001156935624,"['Jaya Bachchan', 'Om Puri', 'Mallika Sarabhai']",['Jayabrato Chatterjee'],"['Drama', 'Jaya Bachchan', 'Om Puri', 'Mallika Sarabhai', 'Jayabrato Chatterjee']"
"LSD: Love, Sex Aur Dhokha",2010,155,"Comedy, Crime, Drama",7.1,5376,Dibakar Banerjee,Nushrat Bharucha,Anshuman Jha,Neha Chauhan,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime', 'Drama']",0.8777777777777778,0.48286604361370716,0.71,8.589885876809678,"['Nushrat Bharucha', 'Anshuman Jha', 'Neha Chauhan']",['Dibakar Banerjee'],"['Comedy', 'Crime', 'Drama', 'Nushrat Bharucha', 'Anshuman Jha', 'Neha Chauhan', 'Dibakar Banerjee']"
Lucifer,2019,175,"Action, Crime, Drama",7.5,8210,Prithviraj Sukumaran,Mohanlal,Vivek Oberoi,Manju Warrier,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']",0.9777777777777777,0.5451713395638629,0.75,9.01322999770879,"['Mohanlal', 'Vivek Oberoi', 'Manju Warrier']",['Prithviraj Sukumaran'],"['Action', 'Crime', 'Drama', 'Mohanlal', 'Vivek Oberoi', 'Manju Warrier', 'Prithviraj Sukumaran']"
Luck,2009,141,"Action, Adventure, Drama",4.8,2513,Soham Shah,Mithun Chakraborty,Sanjay Dutt,Imran Khan,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']",0.8666666666666667,0.4392523364485981,0.48,7.829630389150193,"['Mithun Chakraborty', 'Sanjay Dutt', 'Imran Khan']",['Soham Shah'],"['Action', 'Adventure', 'Drama', 'Mithun Chakraborty', 'Sanjay Dutt', 'Imran Khan', 'Soham Shah']"
Luck by Chance,2009,156,Drama,7.1,9678,Zoya Akhtar,Farhan Akhtar,Konkona Sen Sharma,Rishi Kapoor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.8666666666666667,0.48598130841121495,0.71,9.17771386914909,"['Farhan Akhtar', 'Konkona Sen Sharma', 'Rishi Kapoor']",['Zoya Akhtar'],"['Drama', 'Farhan Akhtar', 'Konkona Sen Sharma', 'Rishi Kapoor', 'Zoya Akhtar']"
Luckhnowi Ishq,2015,127,Drama,7.1,23,Aanand Raut,Adhyayan Suman,Karishma Kotak,Mukesh Khanna,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Drama'],0.9333333333333333,0.3956386292834891,0.71,3.1780538303479458,"['Adhyayan Suman', 'Karishma Kotak', 'Mukesh Khanna']",['Aanand Raut'],"['Drama', 'Adhyayan Suman', 'Karishma Kotak', 'Mukesh Khanna', 'Aanand Raut']"
Lucknow Central,2017,133,"Action, Crime, Drama",6.2,2690,Ranjit Tewari,Farhan Akhtar,Diana Penty,Inaamulhaq,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime', 'Drama']",0.9555555555555556,0.4143302180685358,0.62,7.897668150726906,"['Farhan Akhtar', 'Diana Penty', 'Inaamulhaq']",['Ranjit Tewari'],"['Action', 'Crime', 'Drama', 'Farhan Akhtar', 'Diana Penty', 'Inaamulhaq', 'Ranjit Tewari']"
Lucky Kabootar,2014,117,Comedy,5.1,75,Shammi Chhabra,Arvinder Bhatti,Shraddha Das,Rimple Dhindsa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.9222222222222223,0.3644859813084112,0.51,4.330733340286331,"['Arvinder Bhatti', 'Shraddha Das', 'Rimple Dhindsa']",['Shammi Chhabra'],"['Comedy', 'Arvinder Bhatti', 'Shraddha Das', 'Rimple Dhindsa', 'Shammi Chhabra']"
Lucky: No Time for Love,2005,180,"Musical, Drama, Romance",4.7,3457,Radhika Rao,Vinay Sapru,Salman Khan,Sneha Ullal,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Musical', 'Drama', 'Romance']",0.8222222222222222,0.5607476635514018,0.47000000000000003,8.148445666243235,"['Vinay Sapru', 'Salman Khan', 'Sneha Ullal']",['Radhika Rao'],"['Musical', 'Drama', 'Romance', 'Vinay Sapru', 'Salman Khan', 'Sneha Ullal', 'Radhika Rao']"
Ludo,2020,149,"Action, Comedy, Crime",7.6,32403,Anurag Basu,Pankaj Tripathi,Abhishek Bachchan,Rajkummar Rao,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy', 'Crime']",0.9888888888888889,0.46417445482866043,0.76,10.386037150950381,"['Pankaj Tripathi', 'Abhishek Bachchan', 'Rajkummar Rao']",['Anurag Basu'],"['Action', 'Comedy', 'Crime', 'Pankaj Tripathi', 'Abhishek Bachchan', 'Rajkummar Rao', 'Anurag Basu']"
Luka Chuppi,2019,126,"Comedy, Romance",6.3,8808,Laxman Utekar,Kartik Aaryan,Kriti Sanon,Aparshakti Khurana,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9777777777777777,0.3925233644859813,0.63,9.083529205109796,"['Kartik Aaryan', 'Kriti Sanon', 'Aparshakti Khurana']",['Laxman Utekar'],"['Comedy', 'Romance', 'Kartik Aaryan', 'Kriti Sanon', 'Aparshakti Khurana', 'Laxman Utekar']"
Lupt,2018,110,"Horror, Thriller",5.6,2027,Prabhuraj,Javed Jaffrey,Niki Walia,Vijay Raaz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Horror', 'Thriller']",0.9666666666666667,0.3426791277258567,0.5599999999999999,7.614805364711073,"['Javed Jaffrey', 'Niki Walia', 'Vijay Raaz']",['Prabhuraj'],"['Horror', 'Thriller', 'Javed Jaffrey', 'Niki Walia', 'Vijay Raaz', 'Prabhuraj']"
Lust Stories,2018,120,"Drama, Romance",6.4,10011,Zoya Akhtar,Dibakar Banerjee,Karan Johar,Anurag Kashyap,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.9666666666666667,0.37383177570093457,0.64,9.211539652551664,"['Dibakar Banerjee', 'Karan Johar', 'Anurag Kashyap']",['Zoya Akhtar'],"['Drama', 'Romance', 'Dibakar Banerjee', 'Karan Johar', 'Anurag Kashyap', 'Zoya Akhtar']"
Luv Ka the End,2011,106,"Comedy, Drama",4.8,1434,Bumpy,Shraddha Kapoor,Taha Shah Badussha,Errol Peter Marks,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']",0.8888888888888888,0.3302180685358255,0.48,7.268920128193722,"['Shraddha Kapoor', 'Taha Shah Badussha', 'Errol Peter Marks']",['Bumpy'],"['Comedy', 'Drama', 'Shraddha Kapoor', 'Taha Shah Badussha', 'Errol Peter Marks', 'Bumpy']"
Luv Shuv Pyar Vyar,2017,180,Romance,4.7,31,Pardeep Raja,Gaurav Ajay Kaura,Dolly Chawla,Kunal Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.9555555555555556,0.5607476635514018,0.47000000000000003,3.4657359027997265,"['Gaurav Ajay Kaura', 'Dolly Chawla', 'Kunal Sharma']",['Pardeep Raja'],"['Romance', 'Gaurav Ajay Kaura', 'Dolly Chawla', 'Kunal Sharma', 'Pardeep Raja']"
Luv Shuv Tey Chicken Khurana,2012,140,Comedy,6.6,3690,Sameer Sharma,Kunal Kapoor,Huma Qureshi,Vinod Nagpal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy'],0.9,0.43613707165109034,0.6599999999999999,8.213652703029998,"['Kunal Kapoor', 'Huma Qureshi', 'Vinod Nagpal']",['Sameer Sharma'],"['Comedy', 'Kunal Kapoor', 'Huma Qureshi', 'Vinod Nagpal', 'Sameer Sharma']"
Luv U Alia,2015,130,"Family, Romance",5.3,81,Indrajit Lankesh,V. Ravichandran,Chandan Kumar,Sudeep,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Family', 'Romance']",0.9333333333333333,0.40498442367601245,0.53,4.406719247264253,"['V. Ravichandran', 'Chandan Kumar', 'Sudeep']",['Indrajit Lankesh'],"['Family', 'Romance', 'V. Ravichandran', 'Chandan Kumar', 'Sudeep', 'Indrajit Lankesh']"
Luv U Soniyo,2012,144,"Comedy, Romance",5.5,67,Joe Rajan,Tanuj Virwani,Neha Hinge,Bunty Grewal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Romance']",0.9,0.4485981308411215,0.55,4.219507705176107,"['Tanuj Virwani', 'Neha Hinge', 'Bunty Grewal']",['Joe Rajan'],"['Comedy', 'Romance', 'Tanuj Virwani', 'Neha Hinge', 'Bunty Grewal', 'Joe Rajan']"
LuvUTurn,2019,124,Romance,6.2,8,Harish Raut,Ruslaan Mumtaz,Adhvik Mahajan,Purva Rana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Romance'],0.9777777777777777,0.3862928348909657,0.62,2.1972245773362196,"['Ruslaan Mumtaz', 'Adhvik Mahajan', 'Purva Rana']",['Harish Raut'],"['Romance', 'Ruslaan Mumtaz', 'Adhvik Mahajan', 'Purva Rana', 'Harish Raut']"
M Cream,2014,112,"Adventure, Comedy, Drama",5.6,611,Agneya Singh,Aban Raza,Tom Alter,Raaghavv Chanana,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', 'Comedy', 'Drama']",0.9222222222222223,0.34890965732087226,0.5599999999999999,6.416732282512326,"['Aban Raza', 'Tom Alter', 'Raaghavv Chanana']",['Agneya Singh'],"['Adventure', 'Comedy', 'Drama', 'Aban Raza', 'Tom Alter', 'Raaghavv Chanana', 'Agneya Singh']"
M.... Matric Pass,2014,118,"Drama, Romance",3.9,14,Suresh Jain,Seema Dogra,Paras Sharma,Sushma Sharma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Drama', 'Romance']",0.9222222222222223,0.367601246105919,0.39,2.70805020110221,"['Seema Dogra', 'Paras Sharma', 'Sushma Sharma']",['Suresh Jain'],"['Drama', 'Romance', 'Seema Dogra', 'Paras Sharma', 'Sushma Sharma', 'Suresh Jain']"
M.A.D: Mad About Dance,2014,125,"Drama, Musical",5.1,110,Saahil Prem,Saahil Prem,Amy Maghera,Salah Benlemqawanssa,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"['Drama', 'Musical']",0.9222222222222223,0.3894080996884735,0.51,4.709530201312334,"['Saahil Prem', 'Amy Maghera', 'Salah Benlemqawanssa']",['Saahil Prem'],"['Drama', 'Musical', 'Saahil Prem', 'Amy Maghera', 'Salah Benlemqawanssa', 'Saahil Prem']"
